Complain Number,Date,Time,Day,Main Street,Second Street,Quadrant,On Street,Latitude,Longitude,Type,# Injured,# Vehicles,# Bikes
138755106,10/9,1105,Mon,MASSACHUSETTS AVE,FIFTEENTH ST,NW,At Intersect,-77.03456,38.906563,Other,0,1,1
138915106,10/9,1755,Mon,SEVENTH ST,L ST,NW,Within 100ft,-77.021908,38.904172,Left Turn Hit Veh.,0,1,2
138940106,10/9,1950,Mon,SHERMAN AVE,COLUMBIA RD,NW,At Intersect,-77.026137,38.927833,Right Angle,0,0,2
139452106,10/10,1930,Tue,FOURTEENTH ST,CHAPIN ST,NW,At Intersect,-77.03193,38.921664,Left Turn Hit Veh.,0,1,2
139453106,10/10,2000,Tue,SPRING RD,FOURTEENTH ST,NW,At Intersect,-77.032749,38.937101,Left Turn Hit Veh.,0,0,2
139831106,10/11,1556,Wed,SEVENTEENTH ST,K ST,NW,At Intersect,-77.03944,38.9024,Left Turn Hit Veh.,0,1,2
141345106,10/14,1556,Sat,FOURTH ST,BUTTERNUT ST,NW,Within 100ft,-77.01798,38.9736,Unknown,0,1,2
141753106,10/15,1430,Sun,WISCONSIN AVE,CALVERT ST,NW,Within 100ft,-77.07291,38.922541,Rear End,0,0,2
142199106,10/16,1440,Mon,SEVENTEENTH ST,K ST,NW,At Intersect,-77.03944,38.9024,Side Swiped,0,0,1
142683106,10/17,1530,Tue,TWENTY THIRD ST,WASHINGTON CIR,NW,Within 100ft,-77.081958,38.840373,Rear End,0,1,2
143199106,10/18,1715,Wed,SIXTY SECOND ST,BANKS PL,NE,Within 100ft,-76.912287,38.891963,Other,0,0,2
145641106,10/23,1930,Mon,NEW YORK AVE,FOURTEENTH ST,NW,At Intersect,-77.031939,38.899393,Left Turn Hit Veh.,0,1,2
145898106,10/24,1135,Tue,M ST,DELAWARE AVE,NE,At Intersect,-77.01388,38.876401,Right Turn Hit Ped.,0,1,2
146416106,10/25,1150,Wed,M ST,FIRST ST,SW,Within 100ft,-77.01217,38.905642,Rear End,0,1,2
146483106,10/25,1533,Wed,FIFTY FIFTH ST,JAMES PL,NE,At Intersect,-76.921817,38.89965,Right Angle,0,1,2
146667106,10/25,2155,Wed,COLUMBIA RD,NINETEENTH ST,NW,At Intersect,-77.04479,38.919042,Other,0,1,2
146940106,10/26,1241,Thu,FLORIDA AVE,T ST,NW,Within 100ft,-77.044068,38.915553,Right Angle,0,1,2
148276106,10/29,0845,Sun,RHODE ISLAND AVE,QUEENS CHAPEL RD,NE,Within 100ft,-76.97843,38.928054,Other,0,1,1
148442106,10/29,1750,Sun,FOURTEENTH ST,FAIRMONT ST,NW,At Intersect,-77.03224,38.924764,Right Angle,0,1,1
148613106,10/30,0748,Mon,GARFIELD ST,WISCONSIN AVE,NW,At Intersect,-77.073189,38.927532,Other,0,1,1
149433106,10/31,2025,Tue,ELEVENTH ST,G ST,NW,Within 100ft,-77.027028,38.898322,Other,0,1,2
150204116,11/2,0850,Thu,MASSACHUSETTS AVE,FOURTH ST,NW,Within 100ft,-77.0162,38.900182,Right Turn Hit Veh.,0,1,2
151550116,11/5,0030,Sun,WISCONSIN AVE,THIRTY THIRD ST,NW,At Intersect,-77.06602,38.912471,Straight Hit Ped.,0,1,2
152494116,11/7,1000,Tue,RHODE ISLAND AVE,NINTH ST,NW,At Intersect,-77.023968,38.911554,Right Angle,0,1,2
152951116,11/8,0950,Wed,CONNECTICUT AVE,KALORAMA RD,NW,At Intersect,-77.048767,38.918382,Right Angle,0,1,2
153391116,11/9,0930,Thu,NEW HAMPSHIRE AVE,TAYLOR ST,NW,Within 100ft,-77.020947,38.940923,Left Turn Hit Veh.,0,1,2
153576116,11/9,1620,Thu,M ST,BANKS ALY,NW,At Intersect,-77.067078,38.905084,Left Turn Hit Veh.,0,1,2
153924116,11/10,1000,Fri,EIGHTEENTH ST,MASSACHUSETTS AVE,NW,At Intersect,-77.041677,38.909034,Left Turn Hit Ped.,0,1,2
154658116,11/11,1639,Sat,F ST,EIGHTH ST,NE,Within 100ft,-77.022949,38.89721,Other,0,1,2
154702116,11/11,1737,Sat,FOURTH ST,INGRAHAM ST,NW,Within 100ft,-77.017679,38.954363,Side Swiped,0,1,1
156027116,11/14,2015,Tue,SIXTEENTH ST,T ST,NW,Not at Inter,-77.036509,38.91557,Parked Vehicle,0,1,2
156512116,11/15,1935,Wed,EASTERN AVE,VARNUM ST,NE,N/A,-76.973709,38.943221,Straight Hit Ped.,0,0,0
156970116,11/16,1855,Thu,CONNECTICUT AVE,CALVERT ST,NW,Within 100ft,-77.051517,38.923542,Parked Vehicle,0,1,2
157719116,11/17,2339,Fri,FIRST ST,MICHIGAN AVE,NW,At Intersect,-77.012139,38.926283,Right Angle,0,1,2
157736116,11/18,0030,Sat,SARGENT RD,SOUTH DAKOTA AVE,NE,N/A,-76.989041,38.946791,Unknown,0,1,2
157739116,11/18,0449,Sat,DECATUR ST,GEORGIA AVE,NW,Within 100ft,-77.026917,38.948243,Right Angle,0,1,1
158620116,11/20,1020,Mon,PENNSYLVANIA AVE,CONSTITUTION AVE,NW,At Intersect,-77.018609,38.892321,Rear End,0,0,2
158698116,11/20,1350,Mon,FOURTEENTH ST,V ST,NW,At Intersect,-77.031948,38.918112,Right Turn Hit Ped.,0,1,2
159189116,11/21,1430,Tue,N ST,TWENTY FIRST ST,NW,Within 100ft,-77.046637,38.907241,"",0,1,2
159462116,11/22,0550,Wed,FLORIDA AVE,S ST,NW,Within 100ft,-77.046539,38.91406,Right Angle,0,1,2
159714116,11/22,1700,Wed,NEW HAMPSHIRE AVE,V ST,NW,Within 100ft,-77.03549,38.918103,Right Angle,0,1,1
160718116,11/25,1045,Sat,SIXTEENTH ST,UPSHUR ST,NW,At Intersect,-77.036469,38.941871,Left Turn Hit Veh.,0,1,2
161347116,11/26,1920,Sun,P ST,FOURTEENTH ST,NW,At Intersect,-77.031948,38.909663,Right Turn Hit Ped.,0,0,2
162803116,11/17,1400,Fri,CEDAR ST,BLAIR RD,NW,Within 100ft,-77.018197,38.974774,Other,0,0,2
163258116,11/30,2030,Thu,CONNECTICUT AVE,NEWARK ST,NW,At Intersect,-77.05765,38.934072,Left Turn Hit Veh.,0,1,2
165150126,12/6,0905,Wed,M ST,FRANCIS SCOTT KEY BRIDGE,NW,Not at Inter,-77.06869,38.905044,Side Swiped,0,0,2
165341126,12/5,0935,Tue,FLORIDA AVE,FIRST ST,NW,Within 100ft,-77.012157,38.912121,Side Swiped,0,0,2
166334126,12/4,0830,Mon,ELEVENTH ST,V ST,NW,At Intersect,-77.027041,38.918112,Head On,0,1,2
167810126,12/10,1650,Sun,BURBANK ST,C ST,SE,Not at Inter,-76.945058,38.886502,Parked Vehicle,0,0,2
168296126,12/11,1800,Mon,FORTY SECOND ST,EDSON PL,NE,Within 100ft,-77.081958,38.840373,Side Swiped,0,0,2
168298126,12/11,1810,Mon,SEVENTEENTH ST,F ST,NW,At Intersect,-77.039467,38.897361,Other,0,1,2
168564126,12/10,0515,Sun,PENNSYLVANIA AVE,FAIRLAWN AVE,SE,At Intersect,-76.973289,38.874563,Side Swiped,0,0,2
168787126,12/12,1840,Tue,NORTH PORTAL DR,SPRUCE DR,NW,At Intersect,-77.038719,38.99057,Right Angle,0,1,2
169479126,12/14,1820,Thu,NANNIE HELEN BURROUGHS AVE,FORTY FOURTH ST,NE,At Intersect,-77.081958,38.840373,Rear End,0,0,2
169993126,12/15,0915,Fri,SOUTHERN AVE,EAST CAPITOL ST,BN,Within 100ft,-76.913239,38.889801,Other,0,0,3
170161126,12/15,1528,Fri,DIX ST,EASTERN AVE,NE,Within 100ft,-76.911229,38.894323,Side Swiped,0,0,2
170680126,12/16,1505,Sat,K ST,NORTH CAPITOL ST,BN,Not at Inter,-77.009097,38.902524,Left Turn Hit Veh.,0,1,2
171999126,12/19,1030,Tue,L ST,TWENTIETH ST,NW,Within 100ft,-77.044901,38.903742,Side Swiped,0,1,2
172748126,12/20,1300,Wed,THIRTEENTH ST,MISSOURI AVE,NW,At Intersect,-77.029689,38.961502,Left Turn Hit Ped.,0,1,1
172981126,12/21,0850,Thu,SIXTEENTH ST,K ST,NW,At Intersect,-77.03654,38.902414,Right Angle,0,1,2
173509126,12/22,0720,Fri,THIRD ST,T ST,NW,Within 100ft,-77.002029,38.91557,Right Turn Hit Veh.,0,0,2
175593126,12/27,1515,Wed,FORT DAVIS ST,PENNSYLVANIA AVE,SE,N/A,-76.949907,38.865011,Head On,0,1,1
175808126,12/28,0040,Thu,THIRTIETH ST,K ST,NW,Within 100ft,-77.059107,38.902604,Unknown,0,0,3
175950126,12/28,1115,Thu,HAYES ST,NANNIE HELEN BURROUGHS AVE,NE,Not at Inter,-76.937091,38.899712,Other,0,0,2
176098126,12/28,1640,Thu,SOUTHERN AVE,PEPCO POLE,SE,Not at Inter,-77.081958,38.840373,Right Angle,0,0,2
176135126,12/28,1809,Thu,NORTH CAPITOL ST,O ST,BN,At Intersect,-77.009177,38.90856,Right Angle,0,1,1
176230126,12/28,2045,Thu,FIFTEENTH ST,PENNSYLVANIA AVE,NW,Within 100ft,-77.033648,38.895483,Rear End,0,1,2
176422126,12/29,0925,Fri,BENNING RD,THIRTY FOURTH ST,NE,N/A,-76.957479,38.896462,Other,0,1,1
190077086,8/10,1407,Thu,R ST,AVON PL,NW,Within 100ft,-77.060927,38.91282,Head On,0,1,2
