Complain Number,Date,Time,Day,Main Street,Second Street,Quadrant,On Street,Latitude,Longitude,Type,# Injured,# Vehicles,# Bikes
13073475,5/13,1840,Mon,TWENTIETH ST,Q ST,NW,Within 100ft,-77.044887,38.911133,19,1,2,1
13074110,6/1,1953,Sat,RAUM ST,TRINIDAD AVE,NE,Not at Inter,-76.983058,38.907781,Side Swiped,1,2,1
13074189,6/1,1145,Sat,NEW HAMPSHIRE AVE,SWANN ST,NW,At Intersect,-77.03886,38.914534,19,1,2,1
13074495,6/2,1350,Sun,SHERMAN CIR,KANSAS AVE,NW,At Intersect,-77.022227,38.946831,Right Angle,2,2,1
13074498,6/1,1830,Sat,TWELFTH ST,W ST,NW,At Intersect,-77.081958,38.840373,19,1,2,1
13074588,6/2,1730,Sun,NEBRASKA AVE,VAN NESS ST,NW,At Intersect,-77.081409,38.943164,Right Turn Hit Veh.,1,2,1
13074893,6/3,1100,Mon,BERRY RD,,NE,Not at Inter,,,KER DR,1,2,1
13075707,6/4,1755,Tue,TENTH ST,G ST,NW,At Intersect,-77.025978,38.898322,Right Turn Hit Veh.,2,2,1
13075985,6/5,0730,Wed,TENTH ST,K ST,NE,Within 100ft,-77.025987,38.902533,19,1,2,1
13076046,6/5,0956,Wed,RHODE ISLAND AVE,FIRST ST,NW,At Intersect,-77.012157,38.915672,Left Turn Hit Ped.,1,1,1
13076285,6/5,1820,Wed,SIXTEENTH ST,U ST,NW,At Intersect,-77.036487,38.917001,Side Swiped,1,2,1
13076441,6/5,2300,Wed,FIFTEENTH ST,M ST,NW,At Intersect,-77.03456,38.905651,Left Turn Hit Veh.,1,2,1
13076580,6/6,0750,Thu,WEST VIRGINIA AVE,,NE,Within 100ft,,,AL ST,1,1,1
13076888,6/6,1935,Thu,SIXTEENTH ST,CRESCENT PL,NW,Within 100ft,-77.036487,38.920991,Right Angle,0,2,1
13076999,6/7,0124,Fri,PARK RD,THIRTEENTH ST,NW,Not at Inter,-77.081958,38.840373,Right Angle,1,2,1
13077267,6/7,1619,Fri,NEW HAMPSHIRE AVE,TAYLOR ST,NW,At Intersect,-77.020947,38.940923,Right Turn Hit Ped.,1,1,1
13077684,6/8,1125,Sat,GEORGIA AVE,IRVING ST,NW,Within 100ft,-77.023228,38.929042,19,1,2,1
13079090,6/11,0827,Tue,FOURTH ST,MASSACHUSETTS AVE,NW,At Intersect,-77.081958,38.840373,Left Turn Hit Veh.,1,2,1
13079306,6/11,1630,Tue,WISCONSIN AVE,VEAZEY ST,NW,Not at Inter,-77.077458,38.943943,19,1,2,1
13079340,6/11,1739,Tue,FOURTEENTH ST,D ST,NW,At Intersect,-76.985507,38.884111,Left Turn Hit Veh.,0,2,1
13079372,6/11,1820,Tue,K ST,TWENTY NINTH ST,NW,At Intersect,-77.05815,38.902582,Side Swiped,1,2,1
13079724,6/12,1150,Wed,HARVARD ST,FIFTEENTH ST,NW,Within 100ft,-77.03549,38.926331,Rear End,1,2,1
13079984,6/12,1900,Wed,PONDS ST,FORTY FIFTH ST,NE,Not at Inter,-77.081958,38.840373,19,1,2,1
13080022,6/11,2030,Tue,ELEVENTH ST,P ST,NW,At Intersect,-77.027041,38.909641,19,1,1,1
13080243,6/13,0915,Thu,SIXTEENTH ST,HARVARD ST,NW,Within 100ft,-77.036469,38.927204,19,1,0,1
13080950,6/14,1545,Fri,H ST,SIXTEENTH ST,NW,Within 100ft,-77.036549,38.900204,19,1,1,1
13081049,6/14,1822,Fri,EASTERN AVE,MONROE ST,NE,N/A,-76.961367,38.933581,Straight Hit Ped.,1,2,1
13081067,6/14,1756,Fri,THIRTEENTH ST,F ST,NW,At Intersect,-77.029618,38.897343,Right Angle,1,2,1
13081133,6/14,2115,Fri,H ST,SEVENTH ST,NW,At Intersect,-77.021908,38.899814,19,1,2,1
13081421,6/15,0900,Sat,SECOND ST,T ST,NE,At Intersect,-77.014367,38.915894,19,0,2,1
13081453,6/15,1010,Sat,FOURTEENTH ST,P ST,NW,Within 100ft,-77.031948,38.909663,19,1,2,1
13081459,6/15,0952,Sat,CANAL RD,RESERVOIR RD,NW,Not at Inter,-77.100597,38.919131,Rear End,0,2,1
13082775,6/17,2002,Mon,BRANDYWINE ST,FORTY SECOND ST,NW,N/A,-77.081958,38.840373,19,1,1,1
13082862,6/17,2245,Mon,WEST VIRGINIA AVE,,NE,Not at Inter,,,AL ST,0,1,1
13083396,6/18,2130,Tue,KENILWORTH AVE,EASTERN AVE,NE,At Intersect,-76.934288,38.912351,Right Turn Hit Veh.,1,1,1
13083546,6/19,0810,Wed,ALBEMARLE ST,FORTIETH ST,NW,Within 100ft,-77.081958,38.840373,19,1,2,1
13083661,6/19,1130,Wed,TWENTY SECOND ST,RANDOLPH ST,NE,At Intersect,-76.97417,38.938301,19,1,1,1
13083746,6/19,1535,Wed,SEVENTH ST,PENNSYLVANIA AVE,NW,At Intersect,-77.021917,38.893251,19,1,2,1
13084166,6/20,0853,Thu,BRYANT ST,FOURTH ST,NW,Within 100ft,-77.01802,38.920362,19,0,2,1
13084461,6/20,1910,Thu,WISCONSIN AVE,,NW,Not at Inter,,,Side Swiped,0,2,1
13084465,6/20,1915,Thu,SEVENTH ST,F ST,NW,At Intersect,-77.021917,38.897281,19,1,2,1
13084495,6/20,2008,Thu,GEORGIA AVE,UPSHUR ST,NW,At Intersect,-77.025509,38.941884,Right Turn Hit Veh.,1,2,1
13084535,6/20,2019,Thu,CONNECTICUT AVE,DUPONT CIR,NW,Not at Inter,-77.043957,38.91011,Non-Collision Accident,1,1,1
13084759,6/21,0823,Fri,HARTFORD ST,TWENTY THIRD ST,SE,Not at Inter,-76.973187,38.854073,19,1,1,1
13084910,6/21,1506,Fri,EIGHTH ST,NORTH CAROLINA AVE,SE,Within 100ft,-76.994948,38.887924,19,1,1,1
13085471,6/22,1335,Sat,FIRST ST,MARTIN LUTHER KING JR AVE,SE,At Intersect,-77.081958,38.840373,19,1,1,1
13085611,6/21,1720,Fri,MOUNT PLEASANT ST,IRVING ST,NW,Within 100ft,-77.037337,38.928732,19,1,2,1
13085664,6/22,1827,Sat,MONTANA AVE,SARATOGA AVE,NE,Within 100ft,-76.984439,38.92363,Side Swiped,1,2,1
13085903,6/23,0224,Sun,NEVADA AVE,MORRISON ST,NW,At Intersect,-77.070107,38.964004,19,0,1,1
13086026,6/23,1034,Sun,VERMONT AVE,THOMAS CIR,NW,Not at Inter,-77.032297,38.905443,19,1,2,1
13086088,6/23,1406,Sun,GEORGIA AVE,INGRAHAM ST,NW,At Intersect,-77.027727,38.954093,Side Swiped,1,2,1
13086128,6/23,1510,Sun,BENNING RD,OKLAHOMA AVE,NE,At Intersect,-76.969538,38.897653,19,1,2,1
13086579,6/24,1430,Mon,FOURTEENTH ST,SPRING RD,NW,Within 100ft,-77.032749,38.937101,19,0,2,1
13086596,6/24,1436,Mon,GEORGIA AVE,EMERSON ST,NW,At Intersect,-77.027129,38.949731,Straight Hit Ped.,0,2,1
13086609,6/24,1455,Mon,K ST,FOURTEENTH ST,NW,At Intersect,-77.031961,38.902391,Head On,0,2,1
13086719,6/24,1808,Mon,G ST,FIFTH ST,NW,Not at Inter,-77.018928,38.898313,19,0,2,1
13087898,6/26,1906,Wed,BUCHANAN ST,GEORGIA AVE,NW,At Intersect,-77.026589,38.946131,19,1,1,1
13088567,6/27,2141,Thu,OGDEN ST,OAK ST,NW,Not at Inter,-77.033241,38.934143,19,1,1,1
13088714,6/28,0630,Fri,P ST,TWENTY SECOND ST,NW,Not at Inter,-77.048798,38.909632,19,1,2,1
13089473,6/29,1200,Sat,MINNESOTA AVE,NELSON PL,SE,Not at Inter,-76.965729,38.87594,19,0,1,1
13090518,6/30,1515,Sun,NINTEENTH ST,DUPONT CIR,NW,At Intersect,-77.081958,38.840373,Rear End,1,2,1
13090785,7/1,1852,Mon,FOURTEENTH ST,CRITTENDEN ST,NW,Not at Inter,-77.032727,38.947172,19,1,2,1
13091079,7/2,0922,Tue,MICHIGAN AVE,FIRST ST,NW,Not at Inter,-77.012139,38.926283,Side Swiped,1,1,1
13091167,7/2,1237,Tue,FLORIDA AVE,WEST VIRGINIA AVE,NE,At Intersect,-76.99311,38.90399,19,1,2,1
13091482,7/2,2336,Tue,FOURTEENTH ST,DECATUR ST,NW,At Intersect,-77.032718,38.948243,19,1,1,1
13092016,7/3,2154,Wed,OKLAHOMA AVE,BENNING RD,NE,Within 100ft,-76.969538,38.897653,Left Turn Hit Ped.,1,2,1
13092300,7/4,1205,Thu,NEW YORK AVE,TENTH ST,NW,Within 100ft,-77.025987,38.901404,19,1,2,1
13092484,7/4,1950,Thu,FOURTEENTH ST,R ST,NW,At Intersect,-77.03193,38.912612,19,1,2,1
13092555,7/4,2150,Thu,FIFTY EIGHTH AVE,EASTERN AVE,NE,N/A,-76.91761,38.899292,Side Swiped,1,1,1
13092572,7/4,2222,Thu,FOURTEENTH ST,MERIDIAN PL,NW,Within 100ft,-77.032718,38.933151,Left Turn Hit Ped.,1,2,1
13093307,7/5,2339,Fri,NINTH ST,MASSACHUSETTS AVE,NE,Within 100ft,-77.024021,38.902941,19,1,1,1
13093937,7/7,0153,Sun,FOURTEENTH ST,OAK ST,NW,At Intersect,-77.0327,38.933851,Straight Hit Ped.,1,1,1
13094149,7/7,1416,Sun,VERMONT AVE,U ST,NW,Within 100ft,-77.02538,38.917014,Parked Vehicle,1,2,1
13094500,7/8,0830,Mon,WATER ST,SIXTH ST,SW,Not at Inter,-77.020699,38.875684,19,1,1,1
13094786,7/8,1902,Mon,FOURTEENTH ST,KENYON ST,NW,Not at Inter,-77.032749,38.930233,Rear End,0,2,1
13095978,7/10,2019,Wed,NEW JERSEY AVE,K ST,NW,At Intersect,-77.01372,38.902511,Left Turn Hit Ped.,1,1,1
13096064,7/11,0003,Thu,TWELFTH ST,I ST,NW,At Intersect,-77.081958,38.840373,Unknown,1,1,1
13096427,7/11,1731,Thu,ELEVENTH ST,VERMONT AVE,NW,At Intersect,-77.027028,38.913551,19,1,2,1
13096747,7/12,0835,Fri,CONNECTICUT AVE,CALVERT ST,NW,Within 100ft,-77.051517,38.923542,Head On,1,1,1
13096785,7/12,1028,Fri,ELEVENTH ST,H ST,NW,Within 100ft,-77.081958,38.840373,19,1,2,1
13096934,7/12,1533,Fri,FLORIDA AVE,Q ST,NW,N/A,-77.048798,38.911142,Right Turn Hit Ped.,1,1,1
13097495,7/13,1317,Sat,FIRST ST,P ST,NW,Within 100ft,-77.01217,38.872052,Left Turn Hit Ped.,1,1,1
13098164,7/13,1905,Sat,GEORGIA AVE,BARRY PL,NW,Within 100ft,-77.022059,38.920964,"",0,1,1
13098188,7/14,1808,Sun,TWENTY THIRD ST,G ST,NW,At Intersect,-77.050139,38.898331,Head On,1,0,1
13098388,7/15,0458,Mon,FOURTEENTH ST,W ST,NW,At Intersect,-77.081958,38.840373,Side Swiped,1,2,1
13098441,7/15,0857,Mon,CONNECTICUT AVE,GARFIELD ST,NW,At Intersect,-77.05327,38.926544,Right Angle,1,1,1
13098452,7/15,0900,Mon,ELEVENTH ST,L ST,NW,At Intersect,-77.02705,38.904172,Right Angle,1,2,1
13098576,7/15,1324,Mon,GEORGIA AVE,QUEBEC PL,NW,N/A,-77.024198,38.935773,Back Hit Parked Veh.,0,1,1
13098699,7/15,1824,Mon,BLADENSBURG RD,,NE,Within 100ft,,,W YORK AVE,0,2,1
13099395,7/16,2311,Tue,FOURTEENTH ST,SPRING RD,NW,At Intersect,-77.032749,38.937101,Left Turn Hit Veh.,1,1,1
13099542,7/17,0855,Wed,GEORGIA AVE,BARRY PL,NW,Within 100ft,-77.022059,38.920964,Left Turn Hit Veh.,1,2,1
13099706,7/17,1529,Wed,MICHIGAN AVE,PERRY ST,NE,At Intersect,-76.992397,38.936171,Rear End,1,2,1
13100852,7/19,1823,Fri,L ST,TWENTY FIRST ST,NW,Not at Inter,-77.046637,38.903742,Left Turn Hit Veh.,1,2,1
13100875,7/19,1859,Fri,UNION STATION PLAZA LOUISIANA AVE,,NE,Within 100ft,,,19,1,2,1
13101242,7/20,1035,Sat,NEW HAMPSHIRE AVE,R ST,NW,Within 100ft,-77.040658,38.912612,19,1,2,1
13101652,7/21,0140,Sun,NINTH ST,T ST,NW,Not at Inter,-77.023968,38.91557,Side Swiped,1,1,1
13101877,7/21,1432,Sun,,,NE,At Intersect,,,AL ST HOLBROOK ST,0,1,1
13102323,7/22,1200,Mon,M ST,THIRD ST,NE,At Intersect,-77.015239,38.905651,Right Angle,0,2,1
13102458,7/22,1622,Mon,K ST,FOURTH ST,NW,Within 100ft,-77.016178,38.902524,19,1,1,1
13102481,7/22,1704,Mon,FIFTEENTH ST,K ST,NW,At Intersect,-77.034587,38.902414,19,1,1,1
13102482,7/22,1708,Mon,SEVENTEENTH ST,COLUMBIA RD,NW,At Intersect,-77.039148,38.924954,Right Angle,0,2,1
13102622,7/22,2124,Mon,BLADENSBURG RD,,NE,Within 100ft,,,AL ST,1,2,1
13102762,7/23,0613,Tue,K ST,NORTH CAPITOL ST,BN,At Intersect,-77.009097,38.902524,19,1,2,1
13102853,7/23,1054,Tue,MASSACHUSETTS AVE,THOMAS CIR,NW,Within 100ft,-77.032297,38.905894,19,1,2,1
13103002,7/23,1630,Tue,FOURTEENTH ST,COLUMBIA RD,NW,Within 100ft,-77.032519,38.92754,Side Swiped,0,1,1
13103074,7/23,1839,Tue,CONNECTICUT AVE,L ST,NW,N/A,-77.040007,38.903742,19,2,1,1
13103131,7/23,2004,Tue,HAMILTON ST,NEW HAMPSHIRE AVE,NW,At Intersect,-77.011648,38.953371,Left Turn Hit Veh.,1,2,1
13103157,7/23,2112,Tue,H ST,TWELFTH ST,NE,Not at Inter,-77.028077,38.899814,19,1,2,1
13103856,7/25,0048,Thu,EIGHTH ST,BARRY PL,NW,At Intersect,-77.0231,38.920862,Right Angle,2,2,2
13104225,7/25,1813,Thu,NINTH ST,INDEPENDENCE AVE,SW,At Intersect,-77.024207,38.887574,Left Turn Hit Ped.,1,2,1
13104660,7/26,1512,Fri,GIRARD ST,ELEVENTH ST,NW,At Intersect,-77.027041,38.925751,Left Turn Hit Veh.,1,2,1
13104790,7/26,1809,Fri,FIFTH ST,H ST,NW,Not at Inter,-77.081958,38.840373,19,1,2,1
13104814,7/26,1730,Fri,FIFTEENTH ST,COLUMBIA RD,NW,Not at Inter,-77.035517,38.927053,19,1,2,1
13104877,7/26,2120,Fri,NINTH ST,DECATUR ST,NW,At Intersect,-77.025367,38.948292,"",0,2,1
13104885,7/26,2138,Fri,WEST VIRGINIA AVE,CENTRAL PL,NE,At Intersect,-76.984869,38.911293,Side Swiped,1,1,1
13105585,7/28,0053,Sun,,,NE,Within 100ft,,,SOTA AVE BENNING RD,1,2,1
13105767,7/28,0845,Sun,MAINE AVE,TWELFTH ST,SW,Not at Inter,-77.026837,38.881321,19,1,1,1
13106405,7/29,1700,Mon,ELEVENTH ST,C ST,NE,At Intersect,-77.081958,38.840373,Rear End,0,2,1
13106534,7/29,2059,Mon,THIRD ST,D ST,NW,At Intersect,-77.015168,38.885072,Head On,1,1,1
13106750,7/30,0810,Tue,GEORGIA AVE,V ST,NW,At Intersect,-77.021899,38.917762,Head On,1,2,1
13106788,7/30,0825,Tue,I ST,EIGHTEENTH ST,NW,At Intersect,-77.041699,38.901342,Side Swiped,1,2,1
13106952,7/30,1515,Tue,FIRTH STERLING AVE,SOUTH CAPITOL ST,BN,At Intersect,-77.003398,38.860662,Right Turn Hit Ped.,1,1,1
13107192,7/30,2213,Tue,SEVENTH ST,P ST,NW,Within 100ft,-77.021917,38.909654,"",1,1,1
13107553,7/31,1601,Wed,COLUMBIA RD,CHAMPLAIN ST,NW,Not at Inter,-77.041398,38.923533,Rear End,0,2,1
13107758,7/31,2200,Wed,ELEVENTH ST,K ST,NW,At Intersect,-77.027041,38.902533,Right Turn Hit Ped.,1,2,1
13108001,8/1,1238,Thu,CONNECTICUT AVE,N ST,NW,Within 100ft,-77.042128,38.907254,19,1,2,1
13108155,8/1,1732,Thu,MARTIN LUTHER KING JR AVE,RANDLE PL,SE,At Intersect,-76.997968,38.844313,19,1,1,1
13108194,8/1,1837,Thu,FIFTEENTH ST,M ST,NW,At Intersect,-77.03456,38.905651,Right Turn Hit Veh.,0,1,1
13108420,8/2,0550,Fri,EAST CAPITOL ST,,BN,At Intersect,,,19,1,2,1
13108450,8/2,0814,Fri,RHODE ISLAND AVE,,BN,Not at Inter,,,Side Swiped,1,2,1
13108643,8/2,1549,Fri,COONECTICUT AVE,,NW,Not at Inter,,,19,1,2,1
13108698,8/2,1730,Fri,PENNSYLVANIA AVE,FOURTH ST,SE,Within 100ft,-77.01756,38.892033,19,1,2,1
13108735,8/2,1834,Fri,FOURTEENTH ST,COLUMBIA RD,NW,At Intersect,-77.032519,38.92754,Left Turn Hit Veh.,1,2,1
13108820,8/2,2005,Fri,QUARLES ST,FORTY FIFTH ST,NE,Within 100ft,-77.081958,38.840373,19,0,2,1
13108832,8/2,2137,Fri,FOURTEENTH ST,PERRY PL,NW,At Intersect,-77.032727,38.936251,19,1,2,1
13109621,8/4,0823,Sun,WISCONSIN AVE,S ST,NW,Within 100ft,-77.067198,38.914702,19,1,1,1
13110077,8/5,0835,Mon,SEVENTEENTH ST,RHODE ISLAND AVE,NW,Not at Inter,-77.038497,38.906563,Rear End,1,2,1
13110091,8/5,0945,Mon,FIFTEENTH ST,M ST,NW,Not at Inter,-77.03456,38.905651,19,1,2,1
13110598,8/6,0835,Tue,FIRST ST,G ST,NE,Within 100ft,-77.01217,38.881051,19,1,2,1
13110604,8/6,0900,Tue,NINTH ST,E ST,NE,Within 100ft,-77.081958,38.840373,Side Swiped,1,3,1
13110650,8/6,1037,Tue,NINTEENTH ST,M ST,NW,Within 100ft,-77.081958,38.840373,Rear End,1,3,1
13110812,8/6,1555,Tue,TWENTY SECOND ST,Q ST,NW,At Intersect,-77.048798,38.911142,Right Turn Hit Veh.,1,1,1
13111237,8/7,1143,Wed,RENO RD,YUMA ST,NW,At Intersect,-77.071728,38.946281,19,1,2,1
13111391,8/7,1657,Wed,GEORGIA AVE,GALLATIN ST,NW,Within 100ft,-77.027417,38.951901,19,0,2,1
13111482,8/7,1955,Wed,NORTH CAPITOL ST,M ST,BN,At Intersect,-77.009159,38.905651,19,1,2,1
13112125,8/8,2343,Thu,SIXTH ST,GALVESTON ST,SE,Within 100ft,-76.999669,38.823902,19,1,1,1
13112256,8/9,0806,Fri,MASSACHUSETTS AVE,THIRTIETH ST,NW,N/A,-77.059479,38.918604,19,1,2,1
13112452,8/9,1646,Fri,OWENS RD,SOUTHERN AVE,SE,At Intersect,-77.081958,38.840373,19,1,1,1
13112473,8/9,1728,Fri,NINTH ST,Q ST,NW,At Intersect,-77.023968,38.911124,19,0,2,1
13112618,8/9,1926,Fri,THIRTEENTH ST,FLORIDA AVE,NW,Within 100ft,-77.02968,38.920504,Non-Collision Accident,1,1,1
13112716,8/10,0025,Sat,EIGHTEENTH ST,KALORAMA RD,NW,N/A,-77.041748,38.919671,19,1,1,1
13112920,8/10,0926,Sat,WISCONSIN AVE,HALL PL,NW,Not at Inter,-77.07144,38.920132,19,1,2,1
13113082,8/10,1640,Sat,ANACOSTIA AVE,CLAY ST,NE,Not at Inter,-76.960229,38.89357,19,1,2,1
13113203,8/4,1530,Sun,U ST,SIXTEENTH ST,NW,At Intersect,-77.036487,38.917001,Head On,1,1,1
13114154,8/12,1738,Mon,MASSACHUSETTS AVE,COLUMBUS CIR,NE,At Intersect,-77.007799,38.896922,Right Angle,1,2,1
13114248,8/12,2032,Mon,SEVENTH ST,CONSTITUTION AVE,NW,At Intersect,-77.021908,38.892091,Right Turn Hit Ped.,0,1,1
13114436,8/13,0730,Tue,GOOD HOPE RD,EIGHTEENTH ST,SE,Within 100ft,-76.979019,38.865693,Straight Hit Ped.,2,2,1
13114731,8/13,1812,Tue,K ST,FIRST ST,NE,Not at Inter,-77.01217,38.902524,19,0,2,1
13115552,8/15,0805,Thu,BANK ALY,M ST,NW,At Intersect,-77.067078,38.905084,Right Angle,1,2,1
13115564,8/15,0840,Thu,E ST,NORTH CAPITOL ST,BN,Within 100ft,-77.009177,38.90856,Left Turn Hit Ped.,1,2,1
13115588,8/15,0830,Thu,FLORIDA AVE,SEVENTH ST,NW,Within 100ft,-77.021891,38.916261,Right Turn Hit Veh.,0,2,1
13115596,8/15,0944,Thu,K ST,,NE,Within 100ft,,,Non-Collision Accident,1,2,1
13115695,8/15,1407,Thu,SEVENTH ST,LONGFELLOW ST,NW,Not at Inter,-77.022347,38.957432,Parked Vehicle,1,2,1
13115736,8/15,1540,Thu,THIRD ST,E ST,NW,Within 100ft,-77.081958,38.840373,Straight Hit Ped.,1,1,1
13115790,8/15,1655,Thu,FIFTEENTH ST,Q ST,NW,Within 100ft,-77.03456,38.911133,Parked Vehicle,1,2,1
13115825,8/15,1810,Thu,PENNSYLVANIA AVE,I ST,NW,N/A,-77.046637,38.901333,Right Angle,1,2,1
13116306,8/16,1554,Fri,GEORGIA AVE,TAYLOR ST,NW,At Intersect,-77.025221,38.940812,Left Turn Hit Veh.,1,2,1
13116349,8/16,1700,Fri,FOURTEENTH ST,H ST,NE,Within 100ft,-77.081958,38.840373,Parked Vehicle,1,2,1
13117114,8/18,0120,Sun,MARTIN LUTHER KING JR AVE,MELLON ST,SE,N/A,-76.99706,38.845491,Right Turn Hit Ped.,1,1,1
13117369,8/18,1443,Sun,SIXTEENTH ST,FULLER ST,NW,At Intersect,-77.036469,38.924764,Left Turn Hit Ped.,1,1,1
13117736,8/19,1023,Mon,FIFTEENTH ST,T ST,NW,Within 100ft,-77.034538,38.91557,Straight Hit Ped.,0,1,1
13117905,8/19,1747,Mon,CONNECTICUT AVE,R ST,NW,Within 100ft,-77.045259,38.912612,Side Swiped,1,2,1
13118454,8/20,1800,Tue,THIRTY THIRD ST,WATER ST,NW,At Intersect,-77.06598,38.903494,19,1,2,1
13118617,8/21,0036,Wed,GEORGIA AVE,GALLATIN ST,NW,At Intersect,-77.027417,38.951901,Right Angle,1,1,1
13118686,8/21,0729,Wed,WATER ST,NINTH ST,SW,"",-77.025199,38.879993,"",,,
13118912,8/21,1617,Wed,FIFTEENTH ST,SMITH PL,SE,At Intersect,-76.983319,38.845203,19,1,2,1
13118962,8/21,1810,Wed,M ST,THIRTIETH ST,NW,Within 100ft,-77.059169,38.905221,Side Swiped,1,3,1
13119867,8/23,1308,Fri,TWENTY SEVENTH ST,K ST,NW,At Intersect,-77.056109,38.902511,Other,1,2,1
13120028,8/23,1752,Fri,NEW HAMPSHIRE AVE,EMERSON ST,NW,Within 100ft,-77.01407,38.950103,19,1,3,1
13120235,8/24,0117,Sat,PENNSYLVANIA AVE,MINNESOTA AVE,SE,Within 100ft,-76.971477,38.873762,Right Angle,1,2,1
13120504,8/24,1324,Sat,FOURTEENTH ST,SWANN ST,NW,At Intersect,-77.031948,38.914831,Non-Collision Accident,1,2,1
13120833,8/25,0051,Sun,ELEVENTH ST,V ST,NW,At Intersect,-77.027041,38.918112,Side Swiped,0,2,1
13121474,8/26,0935,Mon,EIGHTEENTH ST,RIGGS PL,NW,Within 100ft,-77.041659,38.913361,19,0,2,1
13121749,8/26,1951,Mon,FOURTEENTH ST,QUINCY ST,NW,At Intersect,-77.032727,38.937584,19,1,2,1
13121933,8/27,0836,Tue,KANSAS AVE,LONGFELLOW ST,NW,Not at Inter,-77.014207,38.957654,19,1,2,1
13122552,8/28,0845,Wed,TWENTY THIRD ST,VIRGINIA AVE,NW,At Intersect,-77.050139,38.897281,Side Swiped,1,2,1
13122900,8/28,2323,Wed,FIFTEENTH ST,IRVING ST,NW,At Intersect,-77.036199,38.928674,Straight Hit Ped.,1,2,1
13123185,8/29,1545,Thu,MARTIN LUTHER KING JR AVE,PINE ST,SE,Not at Inter,-76.9959,38.853041,19,1,1,1
13123246,8/29,1730,Thu,SEVENTH ST,QUINCY ST,NW,Within 100ft,-77.021417,38.937704,19,0,1,1
13123254,8/29,1812,Thu,FORTIETH ST,PENNSYLVANIA AVE,SE,Within 100ft,-77.081958,38.840373,Parked Vehicle,1,2,1
13123391,8/30,0005,Fri,MICHIGAN AVE,NORTH CAPITOL ST,BN,At Intersect,-77.009088,38.926664,Side Swiped,0,2,1
13123557,8/30,0941,Fri,FOURTEENTH ST,CRITTENDEN ST,NW,Not at Inter,-77.032727,38.947172,19,2,0,1
13124672,9/1,0910,Sun,THIRTEENTH ST,T ST,NW,Not at Inter,-77.029618,38.91557,Right Angle,1,2,1
13124722,9/1,1210,Sun,COLUMBIA RD,ONTARIO RD,NW,"",-77.0403,38.924263,"",,,
13125190,9/2,1420,Mon,CHAMPLAIN ST,COLUMBIA RD,NW,At Intersect,-77.041398,38.923533,Right Angle,1,2,1
13125613,9/3,1212,Tue,GEORGIA AVE,V ST,NW,Within 100ft,-77.021899,38.917762,Side Swiped,1,2,1
13126092,9/4,0840,Wed,FLORIDA AVE,ORREN ST,NE,At Intersect,-76.986649,38.901231,19,0,1,1
13126290,9/4,1745,Wed,FIFTH ST,RHODE ISLAND AVE,NE,At Intersect,-77.081958,38.840373,Rear End,1,1,1
13126322,9/4,1815,Wed,MASSACHUSETTS AVE,MACOMB ST,NW,Not at Inter,-77.079867,38.933514,19,1,2,1
13126471,9/4,2200,Wed,SECOND ST,MASSACHUSETTS AVE,NW,At Intersect,-77.081958,38.840373,19,0,2,1
13126595,9/5,0715,Thu,ALABAMA AVE,GAINESVILLE ST,SE,At Intersect,-76.96995,38.855211,Right Turn Hit Ped.,1,2,1
13126691,9/5,1125,Thu,FLORIDA AVE,SIXTEENTH ST,NW,At Intersect,-77.036487,38.919153,19,1,2,1
13126719,9/5,1238,Thu,THIRD ST,CONSTITUTION AVE,NW,At Intersect,-77.015199,38.892104,Left Turn Hit Veh.,1,1,1
13126847,9/5,1717,Thu,G ST,ELEVENTH ST,NW,Within 100ft,-77.027028,38.898322,19,1,1,1
13126853,9/5,1736,Thu,MOUNT PLEASANT ST,PARK RD,NW,Within 100ft,-77.081958,38.840373,19,0,2,1
13126857,9/5,1741,Thu,FIFTEENTH ST,O ST,NW,At Intersect,-77.081958,38.840373,Left Turn Hit Veh.,1,2,1
13127214,9/6,1050,Fri,BENNING RD,EIGHTEENTH ST,NE,At Intersect,-76.977549,38.899044,19,1,1,1
13127402,9/6,1734,Fri,TWENTY THIRD ST,N ST,NW,At Intersect,-77.0501,38.907254,Left Turn Hit Veh.,1,2,1
13127543,9/5,2116,Thu,SIXTEENTH ST,U ST,NW,At Intersect,-77.036487,38.917001,19,0,2,1
13128005,9/7,1719,Sat,GALVESTON PL,FORRESTER ST,SW,Not at Inter,-77.007799,38.825151,19,1,2,1
13128393,9/8,1025,Sun,,,NW,Not at Inter,,,19,2,2,1
13128417,9/8,1222,Sun,GEORGIA AVE,UPSHUR ST,NW,At Intersect,-77.025509,38.941884,19,0,2,1
13128458,9/10,0820,Tue,QUINCY ST,KANSAS AVE,NW,At Intersect,-77.029109,38.937593,19,1,1,1
13128966,9/9,1641,Mon,PENNSYLVANIA AVE,FAIRLAWN AVE,SE,At Intersect,-76.973289,38.874563,19,0,1,1
13128990,9/9,1720,Mon,FIRST ST,ADAMS ST,NW,Within 100ft,-77.012148,38.920234,Parked Vehicle,0,2,1
13129323,9/10,0943,Tue,EIGHTH ST,G ST,NE,At Intersect,-77.022927,38.898463,Right Turn Hit Ped.,1,2,1
13129403,9/10,1420,Tue,BENNING RD,FORTY SECOND ST,NE,Not at Inter,-77.081958,38.840373,19,1,2,1
13129461,9/10,1555,Tue,SEVENTH ST,S ST,NW,At Intersect,-77.081958,38.840373,Right Angle,1,2,1
