Complain Number,Date,Time,Day,Main Street,Second Street,Quadrant,On Street,Latitude,Longitude,Type,# Injured,# Vehicles,# Bikes
9114637,8/12,0900,Wed,ELEVENTH ST,W ST,NW,Within 100ft,-77.081958,38.840373,Other,1,2,1
9114638,8/12,1540,Wed,NEW HAMPSHIRE AVE,KENNEDY ST,NW,Within 100ft,-77.009301,38.956591,Other,1,1,1
9114724,8/12,1800,Wed,FOURTEENTH ST,COLORADO AVE,NW,At Intersect,-77.033427,38.955763,Other,1,2,1
9115034,8/13,0915,Thu,SIXTH ST,S ST,NW,At Intersect,-77.081958,38.840373,Other,1,1,1
9115736,8/14,1700,Fri,SEVENTEENTH ST,NEW YORK AVE,NW,At Intersect,-77.039458,38.896404,Right Angle,1,1,1
9116071,8/15,0435,Sat,FIFTEENTH ST,NORTH CAROLINA AVE,NE,Not at Inter,-76.983638,38.892494,Side Swiped,1,2,1
9116179,8/15,1215,Sat,KALMIA RD,WEST BEACH DR,NW,At Intersect,-77.042638,38.986332,Left Turn Hit Ped.,1,1,1
9116218,8/15,1450,Sat,VIRGINIA AVE,G ST,NW,At Intersect,-77.052128,38.898242,Straight Hit Ped.,1,2,1
9116889,8/16,2050,Sun,FOURTEENTH ST,PERRY PL,NW,At Intersect,-77.032727,38.936251,Left Turn Hit Ped.,1,1,1
9117067,8/17,0930,Mon,FIFTEENTH ST,K ST,NW,At Intersect,-77.034587,38.902414,Other,0,1,1
9117632,8/18,1106,Tue,L ST,TWENTIETH ST,NW,At Intersect,-77.044901,38.903742,Side Swiped,1,2,1
9118124,8/19,0947,Thu,M ST,WISCONSIN AVE,NW,Not at Inter,-77.062809,38.905181,Other,1,3,1
9118355,8/19,1830,Wed,M ST,THIRTY FOURTH ST,SE,At Intersect,-77.067831,38.905062,Right Angle,1,2,1
9118371,8/19,1930,Thu,FOURTEENTH ST,V ST,NW,Within 100ft,-77.031948,38.918112,Other,0,2,1
9119580,8/21,2135,Fri,G ST,SIXTH ST,SE,Not at Inter,-77.020119,38.881321,Back Hit Moving Veh.,1,2,1
9120674,8/24,0837,Mon,TWENTY FIRST ST,L ST,NW,Not at Inter,-77.046637,38.903742,Non-Collision Accident,1,0,1
9120902,8/24,1805,Mon,Q ST,EIGHTEENTH ST,NW,At Intersect,-77.041668,38.911142,Head On,1,2,1
9121427,8/25,1730,Tue,FLORIDA AVE,ECKINGTON PL,NE,At Intersect,-77.005288,38.909233,Right Turn Hit Ped.,0,1,1
9121856,8/26,1230,Wed,EIGHTH ST,F ST,NE,At Intersect,-77.022949,38.89721,Side Swiped,1,2,1
9122095,8/26,1910,Wed,CONNECTICUT AVE,UPTON ST,NW,At Intersect,-77.062287,38.942052,Other,1,2,1
9122696,8/27,2310,Thu,EIGHTEENTH ST,BELMONT RD,NW,At Intersect,-77.042,38.920592,Right Turn Hit Ped.,1,1,1
9122878,8/28,1120,Fri,THIRTEENTH ST,K ST,NW,At Intersect,-77.029627,38.902414,Left Turn Hit Veh.,1,2,1
9122944,8/28,1330,Fri,FIFTEENTH ST,K ST,NW,At Intersect,-77.034587,38.902414,Other,1,2,1
9123486,8/29,1204,Sat,ELEVENTH ST,N ST,NW,At Intersect,-77.081958,38.840373,Right Angle,1,1,1
9124035,8/30,1023,Sun,FOURTEENTH ST,TAYLOR ST,NW,Within 100ft,-77.032709,38.94079,"",0,1,1
9124047,8/30,1142,Sun,P ST,FIFTEENTH ST,NW,Not at Inter,-77.03456,38.909654,Right Turn Hit Ped.,1,1,1
9124062,8/30,1212,Sun,WISCONSIN AVE,VAN NESS ST,NW,Within 100ft,-77.077029,38.943173,Parked Vehicle,1,2,1
9124205,8/20,1500,Thu,SIXTEENTH ST,P ST,NW,At Intersect,-77.036518,38.909641,Left Turn Hit Veh.,0,1,1
9125365,9/1,2335,Tue,FIFTH ST,L ST,NW,At Intersect,-77.018928,38.904194,Other,1,1,1
9125628,9/2,1532,Wed,NINTH ST,ALABAMA AVE,SE,Not at Inter,-76.993509,38.843803,Other,0,2,1
9126006,9/3,1000,Thu,E ST,SEVENTH ST,NW,Within 100ft,-77.021917,38.896134,Right Angle,0,2,1
9126026,9/9,0751,Wed,E ST,NINTEENTH ST,NW,At Intersect,-77.081958,38.840373,Right Turn Hit Veh.,1,20,1
9126292,9/3,2045,Thu,NINTH ST,UPSHUR ST,NW,At Intersect,-77.025057,38.941893,Right Angle,1,2,1
9126517,9/4,0900,Fri,CONNECTICUT AVE,ALBEMARLE ST,NW,At Intersect,-77.06567,38.94788,Right Angle,1,2,1
9127203,9/5,1048,Sat,COLUMBIA RD,ONTARIO RD,NW,Within 100ft,-77.0403,38.924263,Other,1,2,1
9127795,9/6,1412,Sun,WEBSTER ST,MICHIGAN AVE,NE,At Intersect,-76.979568,38.944231,Right Turn Hit Ped.,1,1,1
9127905,9/6,1748,Sun,,,NE,"",,,I,,,
9128779,9/8,1735,Tue,TENTH ST,G ST,NW,At Intersect,-77.025978,38.898322,Left Turn Hit Veh.,1,1,1
9129063,9/9,0925,Wed,NEW JERSEY AVE,NEW YORK AVE,NW,At Intersect,-77.01477,38.905372,Other,1,2,1
9129112,9/9,1130,Wed,FIRTH STERLING AVE,,SE,Not at Inter,,,Side Swiped,0,2,1
9129237,9/9,1620,Wed,MOUNT PLEASANT ST,KENYON ST,NW,At Intersect,-77.037828,38.929914,Other,0,1,1
9129313,9/9,1810,Wed,TWENTIETH ST,NEW HAMPSHIRE AVE,NW,Within 100ft,-77.04491,38.908073,Right Turn Hit Veh.,1,2,1
9129729,9/10,1537,Thu,FOURTEENTH ST,H ST,NW,At Intersect,-77.081958,38.840373,Rear End,1,2,1
9129733,9/10,1545,Thu,MACARTHUR BLVD ASHBY ST,,NW,Within 100ft,,,Other,1,2,1
9130202,9/11,1632,Fri,HOLMEAD PL,OAK ST,NW,Within 100ft,-77.030867,38.933842,Straight Hit Ped.,1,1,1
9130835,9/12,1515,Sat,P ST,TWENTY SIXTH ST,NW,Within 100ft,-77.054749,38.909384,Side Swiped,1,1,1
9132271,9/15,1145,Tue,FOURTEENTH ST,NEW YORK AVE,NW,Within 100ft,-77.031939,38.899393,Straight Hit Ped.,1,1,1
9132485,9/15,1830,Tue,PENNSYLVANIA AVE,EIGHTEENTH ST,NW,Within 100ft,-77.041708,38.899593,Other,1,2,1
9132737,9/16,0750,Wed,PENNSYLVANIA AVE,SEVENTEENTH ST,NW,Within 100ft,-77.039449,38.898804,Straight Hit Ped.,2,1,1
9132932,9/16,1550,Wed,CHESAPEAKE ST,WISCONSIN AVE,NW,Within 100ft,-77.080749,38.951033,Straight Hit Ped.,1,1,1
9133425,9/17,1330,Thu,THIRTEENTH ST,F ST,NW,Within 100ft,-77.029618,38.897343,Parked Vehicle,1,2,1
9133535,9/17,1715,Thu,SIXTH ST,NEW YORK AVE,NW,At Intersect,-77.019907,38.903583,Right Angle,1,2,1
9133847,9/18,0730,Fri,ASPEN ST,SIXTEENTH ST,NW,At Intersect,-77.03631,38.972272,Right Turn Hit Ped.,1,1,1
9135294,9/20,2005,Sun,TWENTY THIRD ST,WASHINGTON CIR,NW,At Intersect,-77.081958,38.840373,Other,1,2,1
9136183,9/22,1717,Tue,PENNSYLVANIA AVE,SEVENTH ST,NW,Within 100ft,-77.021917,38.893251,Left Turn Hit Veh.,1,2,1
9137259,9/24,1440,Thu,RHODE ISLAND AVE,FLORIDA AVE,NW,At Intersect,-77.016909,38.91414,Right Turn Hit Ped.,1,1,1
9137632,9/25,0837,Fri,ELEVENTH ST,FLORIDA AVE,NW,Within 100ft,-77.027041,38.920761,"",1,1,1
9137966,9/25,2107,Fri,FOURTEENTH ST,IRVING ST,NW,Within 100ft,-77.032638,38.928811,Other,1,1,1
9138357,9/26,1207,Sat,NEW YORK AVE,NEW JERSEY AVE,NW,Within 100ft,-77.01477,38.905372,Rear End,0,2,1
9138514,9/26,1955,Sat,EIGHTEENTH ST,FLORIDA AVE,NW,At Intersect,-77.04165,38.916802,Left Turn Hit Veh.,0,2,1
9138928,9/27,1710,Sun,GEORGIA AVE,DECATUR ST,NW,At Intersect,-77.026917,38.948243,Left Turn Hit Veh.,0,2,1
9139255,9/28,1247,Mon,F ST,FIRST ST,NW,Not at Inter,-77.012157,38.897343,Straight Hit Ped.,1,1,1
9140327,9/30,1205,Wed,SEVENTEENTH ST,F ST,NW,Within 100ft,-77.039467,38.897361,Other,0,2,1
9140515,9/30,1832,Wed,EIGHTEENTH ST,M ST,NW,Within 100ft,-77.04169,38.905664,Side Swiped,1,2,1
9140782,10/1,1039,Fri,WISCONSIN AVE,DAVIS ST,NW,Not at Inter,-77.073181,38.92363,Other,1,2,1
9141790,10/3,0020,Sat,GOOD HOPE RD,ALTAMONT PL,SE,Within 100ft,-76.97281,38.863094,Other,1,1,1
9142176,10/3,1730,Sat,R ST,FOURTEENTH ST,NW,Within 100ft,-77.03193,38.912612,Other,1,2,1
9143258,10/5,2210,Tue,EIGHTEENTH ST,NEW HAMPSHIRE AVE,NW,At Intersect,-77.041668,38.911541,Side Swiped,0,2,1
9143373,10/6,0813,Tue,PARK RD,PARK PL,NW,At Intersect,-77.019699,38.937252,Rear End,1,2,1
9143664,10/6,1805,Tue,LINCOLN RD,Q ST,NE,Not at Inter,-77.008999,38.911222,Left Turn Hit Veh.,1,1,1
9143965,10/7,1015,Wed,EIGHTEENTH ST,L ST,NW,At Intersect,-77.041668,38.903742,Straight Hit Ped.,1,2,1
9144234,10/5,1941,Mon,L ST,SIXTEENTH ST,NW,N/A,-77.03654,38.903751,Parked Vehicle,0,2,1
9145366,10/9,2120,Fri,THIRTEENTH ST,SPRING RD,NW,At Intersect,-77.029729,38.936282,Side Swiped,1,1,1
9146346,10/11,1800,Sun,GEORGIA AVE,KENNEDY ST,NW,At Intersect,-77.028028,38.956201,Right Turn Hit Ped.,1,1,1
9147036,10/13,0928,Tue,SIXTEENTH ST,ASPEN ST,NW,Within 100ft,-77.03631,38.972272,Right Turn Hit Ped.,0,1,1
9147461,10/14,0906,Wed,THIRTY NINTH ST,BENTON ST,NW,Not at Inter,-77.077038,38.920694,Right Angle,1,2,1
9147894,10/15,0620,Thu,PENNSYLVANIA AVE,L ST,NW,Within 100ft,-77.0537,38.903773,Side Swiped,1,2,1
9147915,10/9,1300,Fri,SOUTH CAPITOL ST,FIRTH STERLING AVE,BN,At Intersect,-77.003398,38.860662,Side Swiped,0,1,1
9148187,10/15,1925,Thu,K ST,SEVENTEENTH ST,NW,At Intersect,-77.03944,38.9024,Straight Hit Ped.,2,1,1
9148413,10/16,1010,Fri,MERIDIAN PL,FOURTEENTH ST,NW,At Intersect,-77.032718,38.933151,Right Angle,0,1,1
9148839,10/17,0225,Sat,COLUMBIA RD,QUARRY RD,NW,At Intersect,-77.03844,38.925362,Other,1,2,1
9149790,10/19,1100,Mon,MAPLE ST,CARROLL ST,NW,At Intersect,-77.01481,38.97488,Straight Hit Ped.,1,2,1
9149830,10/19,1240,Mon,NINTH ST,L ST,NW,Not at Inter,-77.024021,38.904172,Other,1,2,1
9150028,10/19,1855,Mon,CONNECTICUT AVE,DE SALES ST,NW,Not at Inter,-77.040587,38.904734,Parked Vehicle,1,2,1
9150777,10/21,0625,Wed,EAST CAPITOL ST,TEXAS AVE,BN,At Intersect,-76.938278,38.889673,Straight Hit Ped.,1,2,1
9151065,10/21,1744,Wed,SIXTEENTH ST,U ST,NW,At Intersect,-77.036487,38.917001,Other,1,2,1
9151368,10/22,0940,Thu,NINTEENTH ST,L ST,NW,Not at Inter,-77.081958,38.840373,Non-Collision Accident,1,2,1
9151968,10/22,1845,Thu,R ST,THIRTY SECOND ST,NW,Not at Inter,-77.06424,38.913644,Side Swiped,1,2,1
9153507,10/26,0815,Mon,TWENTY THIRD ST,H ST,NW,At Intersect,-77.050131,38.899571,Right Angle,1,1,1
9153528,10/26,0740,Mon,LINCOLN RD,S ST,NE,Not at Inter,-77.008109,38.914074,Other,1,1,1
9154657,10/28,1613,Wed,CONNECTICUT AVE,L ST,NW,Not at Inter,-77.040007,38.903742,Side Swiped,0,0,1
9154771,10/28,1925,Wed,ARKANSAS AVE,VARNUM ST,NW,Within 100ft,-77.033019,38.942911,Ran Off Roadway,0,2,1
9155892,10/30,1809,Fri,NINTH ST,P ST,NW,At Intersect,-77.023968,38.909654,Left Turn Hit Ped.,1,1,1
9157401,11/2,1505,Mon,NEW JERSEY AVE,FLORIDA AVE,NW,At Intersect,-77.018109,38.914654,Side Swiped,0,0,1
9157457,11/2,1715,Mon,CONNECTICUT AVE,M ST,NW,Within 100ft,-77.041128,38.905664,Right Angle,0,2,1
9157459,11/2,1720,Mon,SIXTEENTH ST,ALASKA AVE,NW,At Intersect,-77.036407,38.974964,Right Turn Hit Ped.,1,1,1
9157813,11/3,0700,Wed,BLUE PLAINS DR,MARTIN LUTHER KING AVE,SW,Not at Inter,-77.011559,38.82283,Rear End,1,2,1
9157885,11/3,1520,Tue,S ST,THIRTEENTH ST,NW,Not at Inter,-77.029618,38.914091,Side Swiped,0,2,1
9157993,11/3,1818,Tue,THIRTEENTH ST,TAYLOR ST,NW,At Intersect,-77.029707,38.94079,Right Angle,1,2,1
9158249,11/4,0707,Wed,L ST,TWENTY FIRST ST,NW,Within 100ft,-77.046637,38.903742,Side Swiped,1,1,1
9158273,11/4,0750,Wed,ROCK CREEK CHURCH RD,FIFTH ST,NW,At Intersect,-77.019039,38.93738,Side Swiped,1,2,1
9158939,11/5,1430,Thu,NEW HAMPSHIRE AVE,WASHINGTON CIR,NW,At Intersect,-77.050529,38.902104,Side Swiped,1,1,1
9159287,11/6,0750,Fri,K ST,THIRD ST,NE,At Intersect,-77.01519,38.878412,Other,0,0,1
9159332,11/6,0945,Fri,I ST,EIGHTH ST,NW,Within 100ft,-77.022949,38.900872,Right Turn Hit Veh.,1,2,1
9160984,11/9,1806,Mon,DUPONT CIR,MASSACHUSETTS AVE,NW,At Intersect,-77.04417,38.909902,Other,1,1,1
9161031,11/9,2000,Mon,FOURTEENTH ST,PERRY PL,NW,At Intersect,-77.032727,38.936251,Left Turn Hit Ped.,0,2,1
9161209,11/10,0847,Tue,FIFTEENTH ST,BELMONT ST,NW,Within 100ft,-77.034808,38.920592,Head On,1,2,1
9161305,11/10,1310,Tue,FOURTEENTH ST,K ST,NW,At Intersect,-77.031961,38.902391,Side Swiped,1,2,1
9161456,11/10,1848,Tue,SUMMIT PL,EIGHTEENTH ST,NW,At Intersect,-77.041508,38.926123,Right Turn Hit Veh.,0,2,1
9162201,11/12,1429,Thu,SIXTH ST,E ST,NW,Within 100ft,-77.081958,38.840373,Back Hit Ped.,1,1,1
9162731,11/13,1620,Fri,Q ST,TWENTY SEVENTH ST,NW,At Intersect,-77.054958,38.910571,Other,1,1,1
9163733,11/15,1046,Sun,U ST,FIFTEENTH ST,NW,Within 100ft,-77.034529,38.917001,Side Swiped,1,1,1
9163793,11/15,1515,Sun,SIXTEENTH ST,HARVARD ST,NW,At Intersect,-77.036469,38.927204,Right Turn Hit Veh.,0,2,1
9164182,11/16,1225,Mon,I ST,CONNECTICUT AVE,NW,At Intersect,-77.03851,38.901342,Left Turn Hit Veh.,1,2,1
9164279,11/16,1410,Mon,SEVENTEENTH ST,K ST,NW,At Intersect,-77.03944,38.9024,Other,1,1,1
9164319,11/16,1625,Tue,SEVENTH ST,CONSTITUTION AVE,NW,At Intersect,-77.021908,38.892091,Head On,1,1,1
9164362,11/16,1715,Mon,SIXTH ST,C ST,NE,Within 100ft,-77.081958,38.840373,Side Swiped,1,1,1
9165126,11/18,0900,Wed,P ST,FOURTEENTH ST,NW,Within 100ft,-77.031948,38.909663,"",0,2,1
9165226,11/18,1250,Wed,H ST,THIRD ST,NE,Not at Inter,-77.015168,38.90027,Straight Hit Ped.,1,1,1
9166111,11/20,0008,Fri,MASSACHUSETTS AVE,DUPONT CIR,NW,At Intersect,-77.04417,38.909902,Other,1,2,1
9166226,11/20,0826,Fri,R ST,FOURTEENTH ST,NW,Within 100ft,-77.03193,38.912612,Right Turn Hit Veh.,1,2,1
9167125,11/21,1930,Sat,FORTY SECOND ST,CHESAPEAKE ST,NW,At Intersect,-77.081958,38.840373,Other,1,1,1
9167793,11/23,1012,Mon,FOURTEENTH ST,F ST,NW,At Intersect,-77.031961,38.897352,Left Turn Hit Veh.,0,2,1
9168189,11/24,0750,Tue,GEORGIA AVE,COLUMBIA RD,NW,At Intersect,-77.023091,38.928121,Straight Hit Ped.,1,1,1
9168191,11/24,0815,Tue,APPLETON ST,THIRTY SIXTH ST,NW,At Intersect,-77.069837,38.948792,Straight Hit Ped.,1,2,1
9169030,11/25,2021,Wed,FIRST ST,N ST,NW,Not at Inter,-77.081958,38.840373,Left Turn Hit Ped.,0,1,1
9169105,11/25,2248,Wed,H ST,TWELFTH ST,NE,Within 100ft,-77.028077,38.899814,Other,1,2,1
9170042,11/28,1025,Sat,MONROE ST,HOLMEAD PL,NW,At Intersect,-77.030867,38.931982,Other,1,1,1
9170267,11/28,2005,Sat,EUCLID ST,UNIVERSITY PL,NW,At Intersect,-77.034069,38.923493,Straight Hit Ped.,1,2,1
9170834,11/30,0850,Mon,NINTEENTH ST,T ST,NW,At Intersect,-77.081958,38.840373,Right Angle,1,1,1
9171049,11/30,1820,Mon,NINTH ST,LONGFELLOW ST,NW,At Intersect,-77.025788,38.957322,Left Turn Hit Ped.,1,1,1
9172313,12/3,0913,Thu,MASSACHUSETTS AVE,SECOND ST,NW,At Intersect,-77.013658,38.899292,Other,1,2,1
9172343,12/3,1154,Thu,FOURTEENTH ST,L ST,NW,Not at Inter,-77.03197,38.903751,Other,0,2,1
9173108,12/4,1950,Fri,NINTEENTH ST,L ST,NW,At Intersect,-77.081958,38.840373,Right Angle,0,2,1
9173955,12/6,1800,Sun,ELEVENTH ST,PARK RD,NW,At Intersect,-76.99152,38.892782,Other,1,1,1
9174638,12/8,0745,Tue,FIFTEENTH ST,MADISON DR,NW,At Intersect,-77.03301,38.89012,Right Turn Hit Veh.,0,2,1
9175083,12/9,0305,Wed,FLORIDA AVE,GEORGIA AVE,NW,At Intersect,-77.021891,38.916261,Other,1,2,1
9175143,12/9,0945,Wed,FOURTEENTH ST,EUCLID ST,NW,At Intersect,-77.032138,38.923763,Right Angle,0,0,1
9175657,12/10,0845,Thu,GEORGIA AVE,BARRY PL,NW,Within 100ft,-77.022059,38.920964,Side Swiped,1,2,1
9178314,12/15,1501,Tue,EIGHTEENTH ST,FLORIDA AVE,NW,At Intersect,-77.04165,38.916802,Ran Off Roadway,0,2,1
9179503,12/17,2000,Thu,PENNSYLVANIA AVE,H ST,NW,At Intersect,-77.043457,38.900213,Right Turn Hit Veh.,1,2,1
9179868,12/18,1400,Fri,PINEY BRANCH RD,SIXTH ST,NW,At Intersect,-77.021408,38.975323,Right Angle,0,2,1
9180067,12/18,2110,Fri,ELEVENTH ST,T ST,NW,At Intersect,-77.02701,38.915593,Straight Hit Ped.,1,2,1
9181200,12/22,1000,Tue,M ST,SEVENTEENTH ST,NW,At Intersect,-77.038497,38.905651,Right Turn Hit Veh.,0,2,1
9183047,12/27,0220,Sun,COLUMBIA RD,MOZART PL,NW,Within 100ft,-77.037908,38.925672,Side Swiped,1,2,1
9184383,12/30,1015,Wed,CONSTITUTION AVE,THIRD ST,NW,Within 100ft,-77.015199,38.892104,Side Swiped,1,2,1
