Complain Number,Date,Time,Day,Main Street,Second Street,Quadrant,On Street,Latitude,Longitude,Type,# Injured,# Vehicles,# Bikes
50078,4/15,2030,Tue,FOURTEENTH ST,NEW YORK AVE,NW,At Intersect,-77.031939,38.899393,Right Turn Hit Veh.,0,1,2
50232,4/16,0930,Wed,CONSTITUTION AVE,TWELFTH ST,NW,At Intersect,-77.028268,38.892091,Right Angle,0,1,1
50247,4/16,1029,Wed,IRVING ST,PARK PL,NW,At Intersect,-77.018047,38.929613,Straight Hit Ped.,0,0,1
50837,4/17,1320,Thu,COLUMBIA RD,SEVENTEENTH ST,NW,Not at Inter,-77.039148,38.924954,Non-Collision Accident,0,1,2
51349,4/18,1645,Fri,H ST,FOURTEENTH ST,NW,At Intersect,-77.031961,38.900204,Right Angle,0,1,2
51361,4/18,1715,Fri,TENTH ST,EAST CAPITOL ST,BN,At Intersect,-77.081958,38.840373,Left Turn Hit Veh.,0,1,1
51422,4/18,1850,Fri,FOURTEENTH ST,N ST,NW,Within 100ft,-77.081958,38.840373,Side Swiped,0,0,0
51953,4/9,2004,Wed,COLUMBIA RD,SHERMAN AVE,NW,At Intersect,-77.026137,38.927833,Right Angle,0,1,1
52563,4/21,0730,Mon,SIXTH ST,NEW YORK AVE,NW,At Intersect,-77.019907,38.903583,Left Turn Hit Ped.,0,1,1
52685,4/21,1310,Mon,PARK RD,FOURTEENTH ST,NW,Not at Inter,-77.081958,38.840373,Right Turn Hit Veh.,0,0,2
53666,4/23,0950,Wed,FLORIDA AVE,NORTH CAPITOL ST,BN,Within 100ft,-77.009088,38.910823,Right Angle,0,1,2
53890,4/23,1830,Wed,SIXTEENTH ST,SPRING RD,NW,Not at Inter,-77.036438,38.937442,Parked Vehicle,0,1,0
53894,4/23,1850,Wed,TWENTY FOURTH ST,T ST,NE,Not at Inter,-76.972151,38.915553,Straight Hit Ped.,0,1,2
54143,4/24,0705,Thu,CONSTITUTION AVE,SECOND ST,NW,At Intersect,-77.013627,38.892082,Left Turn Hit Veh.,0,1,2
54159,4/24,0725,Thu,VOLTA PL,WISCONSIN AVE,NW,At Intersect,-77.06462,38.909822,Other,0,1,2
54407,4/24,1658,Thu,MISSISSIPPI AVE,WILMINGTON PL,SE,At Intersect,-77.001059,38.836111,Right Angle,0,1,2
54478,4/24,1845,Thu,RHODE ISLAND AVE,SCOTT CIR,NW,At Intersect,-77.036947,38.907223,Right Angle,0,0,2
55003,4/25,1718,Fri,SIXTEENTH ST,OAK ST,NW,At Intersect,-77.03646,38.934971,Right Angle,0,1,2
55006,4/25,1745,Fri,VAN NESS ST,THIRTY NINTH ST,NW,Within 100ft,-77.077029,38.943173,Other,0,1,1
55926,4/27,1353,Sun,,,"",At Intersect,,,H,0,1,2
56062,4/27,1945,Sun,MASSACHUSETTS AVE,NORTH CAPITOL ST,BN,Not at Inter,-77.009057,38.897471,Rear End,0,1,2
56846,4/29,1525,Tue,SIXTEENTH ST,EUCLID ST,NW,At Intersect,-77.036487,38.923254,Left Turn Hit Veh.,0,1,2
57072,4/29,2045,Tue,MICHIGAN AVE,IRVING ST,NE,Not at Inter,-77.018777,38.927992,Other,0,1,1
58596,5/2,1545,Fri,SEVENTH ST,M ST,NW,Within 100ft,-77.021908,38.905642,Side Swiped,0,1,1
59375,5/3,2315,Sat,EIGHTH ST,SHEPHERD ST,NW,At Intersect,-77.023219,38.939772,Right Turn Hit Ped.,0,0,1
60520,5/6,0810,Tue,FIFTH ST,HARVARD ST,NW,At Intersect,-77.020518,38.927523,Right Angle,0,1,2
60831,5/6,1821,Tue,SHERMAN AVE,FAIRMONT ST,NW,Within 100ft,-77.02569,38.924883,Straight Hit Ped.,0,0,1
60861,5/6,1926,Tue,CONNECTICUT AVE,TWENTY FOURTH ST,NW,At Intersect,-77.052239,38.924821,Parked Vehicle,0,1,3
60880,5/6,1930,Tue,H ST,FIRST ST,NE,Within 100ft,-77.01217,38.900204,Side Swiped,0,0,2
61441,5/7,1842,Wed,FIFTY FIFTH ST,CENTRAL AVE,SE,At Intersect,-76.922021,38.886423,Right Angle,0,1,2
61822,5/8,0000,Thu,THIRTEENTH ST,M ST,NW,At Intersect,-77.029609,38.905664,Right Angle,0,1,2
61937,5/8,1540,Thu,SIXTEENTH ST,EUCLID ST,NW,At Intersect,-77.036487,38.923254,Left Turn Hit Veh.,0,1,2
62761,5/10,0330,Sat,NEW JERSEY AVE,FLORIDA AVE,NW,Within 100ft,-77.018109,38.914654,Right Angle,0,0,2
62950,5/10,1350,Sat,IRVING ST,HIATT PL,NW,Within 100ft,-77.03464,38.928683,"",0,1,3
64471,5/13,1855,Tue,SHERMAN AVE,HOBART PL,NW,At Intersect,-77.026058,38.927332,Right Angle,0,0,2
64746,5/14,0830,Wed,,,NE,At Intersect,,,DY ST EASTERN AVE,0,1,1
65519,5/15,1610,Thu,SEVENTEENTH ST,N ST,NW,Not at Inter,-77.081958,38.840373,Side Swiped,0,1,2
65602,5/15,1900,Thu,K ST,SEVENTEENTH ST,NW,Not at Inter,-77.03944,38.9024,Right Angle,0,1,2
65605,5/15,1840,Thu,Q ST,TWENTY THIRD ST,NW,Not at Inter,-77.050671,38.911084,Side Swiped,0,0,2
65752,5/16,0005,Fri,MICHIGAN AVE,VARNUM ST,NE,Within 100ft,-76.98056,38.942942,Right Angle,0,1,1
66116,5/16,1905,Fri,FIRST ST,RANDOLPH PL,NW,At Intersect,-77.012157,38.913343,Right Turn Hit Veh.,0,1,2
66841,5/18,0115,Sun,FLORIDA AVE,SEVENTH ST,NW,Not at Inter,-77.021891,38.916261,Side Swiped,0,0,1
66914,5/18,0400,Sun,ELEVENTH ST,Q ST,NW,At Intersect,-77.027041,38.911124,Right Angle,0,1,2
68001,5/20,1500,Tue,TWENTIETH ST,E ST,NW,Within 100ft,-77.081958,38.840373,Right Angle,0,0,2
68068,5/20,1717,Tue,BUNKER HILL RD,TWENTY SECOND ST,NE,Within 100ft,-76.974157,38.939922,Other,0,1,2
68144,5/20,1900,Tue,FOURTEENTH ST,COLUMBIA RD,NW,Not at Inter,-77.032519,38.92754,Right Turn Hit Veh.,0,0,2
68522,5/21,1000,Wed,PENNSYLVANIA AVE,THIRTEENTH ST,NW,Within 100ft,-77.02964,38.895381,Other,0,1,2
69027,5/22,1300,Thu,SIXTEENTH ST,MONROE ST,NW,At Intersect,-77.03646,38.932602,Right Angle,0,0,1
69086,5/22,1515,Thu,THIRTY THIRD ST,M ST,NW,At Intersect,-77.066037,38.90511,Right Turn Hit Ped.,0,1,1
69728,5/23,1910,Fri,THIRTEENTH ST,MICHIGAN AVE,NE,At Intersect,-76.988279,38.940463,Left Turn Hit Ped.,0,1,1
70346,5/24,2200,Sat,,,NE,At Intersect,,,SOTA AVE AMES ST,0,1,1
70386,5/24,2345,Sat,THIRTIETH ST,N ST,NW,At Intersect,-77.081958,38.840373,Left Turn Hit Ped.,0,1,2
70569,5/25,0850,Sun,WESTERN AVE,MILITARY RD,NW,Within 100ft,-77.085447,38.960993,Side Swiped,0,1,1
70652,5/25,0145,Sun,SHERIDAN CIR,MASSACHUSETTS AVE,NW,Within 100ft,-77.051047,38.912231,Side Swiped,0,1,1
72202,5/28,1600,Wed,GEORGIA AVE,BARRY PL,NW,At Intersect,-77.022059,38.920964,Right Turn Hit Veh.,0,0,2
72280,5/28,1804,Wed,FOURTEENTH ST,U ST,NW,At Intersect,-77.031948,38.917001,Other,0,0,2
72350,5/28,1952,Wed,CONNECTICUT AVE,WOODLEY RD,NW,At Intersect,-77.052677,38.925543,Left Turn Hit Ped.,0,1,1
81365,6/14,0700,Sat,FENWICK ST,OKIE ST,NE,Within 100ft,-76.984727,38.914694,Right Angle,0,1,2
82936,6/17,1350,Tue,V ST,NORTH CAPITOL ST,BN,Within 100ft,-77.009177,38.918112,Side Swiped,0,1,2
83530,6/18,1000,Wed,HOBART PL,WARDER ST,NW,At Intersect,-77.0193,38.928063,Right Turn Hit Ped.,0,1,1
118255,8/29,1051,Fri,,,NE,Within 100ft,,,W YORK AVE FLORIDA AVE,0,1,2
689140,5/22,0855,Thu,RHODE ISLAND AVE,SEVENTEENTH ST,NW,Within 100ft,-77.038497,38.906563,Side Swiped,0,1,1
8068136,5/20,1850,Tue,TWELFTH ST,FLORIDA AVE,NW,N/A,-77.028077,38.920703,Right Turn Hit Ped.,0,1,2
8071725,5/27,1715,Tue,SIXTEENTH ST,O ST,NW,Within 100ft,-77.081958,38.840373,Other,0,0,0
8071903,5/27,2239,Tue,NINTEENTH ST,Q ST,NW,Not at Inter,-77.081958,38.840373,Parked Vehicle,0,1,2
8072040,5/28,0930,Wed,MARYLAND AVE,INDEPENDENCE AVE,SW,At Intersect,-77.018831,38.887574,Left Turn Hit Veh.,0,0,1
8072593,5/29,0913,Thu,MASSACHUSETTS AVE,SECOND ST,NW,At Intersect,-77.013658,38.899292,Left Turn Hit Veh.,0,0,1
8072948,5/29,1900,Thu,R ST,FIFTEENTH ST,NW,At Intersect,-77.034538,38.912621,Right Turn Hit Veh.,0,1,1
8074137,5/31,2340,Sat,EIGHTEENTH ST,R ST,NW,At Intersect,-77.041659,38.912612,Right Angle,0,1,2
8075669,6/3,1930,Tue,OGLETHORPE ST,EIGHTH ST,NE,Within 100ft,-77.024198,38.961303,Right Angle,0,0,1
8076106,6/4,1800,Wed,,,NE,At Intersect,,,ST DIVISION AVE,0,1,2
8076678,6/5,1930,Thu,BENNING RD,MARYLAND AVE,NE,At Intersect,-76.983359,38.900151,Side Swiped,0,1,1
8077034,6/6,1329,Fri,M ST,THOMAS JEFFERSON ST,NW,At Intersect,-77.060161,38.905203,Side Swiped,0,1,2
8078491,6/9,0900,Mon,SEVENTEENTH ST,DE SALES ST,NW,At Intersect,-77.081958,38.840373,Right Angle,0,1,2
8078736,6/9,1750,Mon,N ST,THIRTY FOURTH ST,NW,At Intersect,-77.067809,38.906771,Right Angle,0,1,3
8079830,6/11,1830,Wed,SIXTH ST,C ST,NE,Within 100ft,-77.081958,38.840373,Right Turn Hit Veh.,0,1,1
8080174,6/12,0800,Thu,FIRST ST,M ST,NW,At Intersect,-77.01217,38.905642,Right Angle,0,1,2
8080282,6/12,1310,Thu,CONSTITUTION AVE,TWELFTH ST,NW,Within 100ft,-77.028268,38.892091,Side Swiped,0,1,2
8080452,6/12,1815,Thu,SEVENTH ST,CONSTITUTION AVE,NW,At Intersect,-77.021908,38.892091,Right Angle,0,1,2
8080917,6/13,1600,Fri,M ST,HALF ST,SW,At Intersect,-77.010638,38.876423,Right Turn Hit Ped.,0,0,1
8081443,6/14,1100,Sat,Q ST,TWENTY SEVENTH ST,NW,Within 100ft,-77.054958,38.910571,Side Swiped,0,1,1
8082216,6/16,0025,Mon,Q ST,SEVENTEENTH ST,NW,Within 100ft,-77.038488,38.911133,Side Swiped,0,1,1
8082266,4/16,0240,Wed,FOURTEENTH ST,PERRY PL,NW,At Intersect,-77.032727,38.936251,Right Angle,0,1,1
8084533,6/20,1025,Fri,BLADENSBURG RD,SOUTH DAKOTA AVE,NE,Within 100ft,-76.96522,38.925154,Rear End,0,1,2
8084565,6/20,1133,Fri,MICHIGAN AVE,FRANKLIN ST,NE,Not at Inter,-77.006458,38.92696,Straight Hit Ped.,0,1,1
8084605,6/20,1240,Fri,RHODE ISLAND AVE,BATAAN ST,NW,Within 100ft,-77.03766,38.906864,Other,0,1,1
8085863,6/22,1740,Sun,H ST,SEVENTH ST,NW,Within 100ft,-77.021908,38.899814,Parked Vehicle,0,0,2
8086252,6/23,1759,Mon,SEVENTH ST,JEFFERSON ST,NW,At Intersect,-77.02224,38.955293,Head On,0,1,2
8086374,6/23,1810,Mon,INDEPENDENCE AVE,S CAPITOL ST,BN,Not at Inter,-77.008999,38.887583,Side Swiped,0,1,1
8086856,6/24,1600,Tue,EUCLID ST,FOURTEENTH ST,NW,Within 100ft,-77.032138,38.923763,Left Turn Hit Veh.,0,1,2
8086899,6/24,1700,Tue,TWELFTH ST,ALLISON ST,NE,At Intersect,-76.99021,38.945241,Right Angle,0,1,2
8088870,6/27,2338,Fri,PRINCETON PL,NEW HAMPSHIRE AVE,NW,Not at Inter,-77.02515,38.935122,Parked Vehicle,0,1,2
8089644,6/29,0805,Sun,ARIZONA AVE,,NW,At Intersect,,,Right Angle,0,1,2
8089802,6/29,1650,Sun,THIRTEENTH ST,SPRING RD,NW,At Intersect,-77.029729,38.936282,Side Swiped,0,1,2
8090239,6/30,1625,Mon,THIRD ST,NEW YORK AVE,NW,At Intersect,-77.081958,38.840373,Other,0,1,2
8090604,7/1,1030,Tue,S CAPITOL ST,DANBURY ST,BN,At Intersect,-77.007671,38.827804,Head On,0,1,2
8091403,7/2,1935,Wed,C ST,SEVENTH ST,NE,At Intersect,-77.021917,38.886321,Right Angle,0,1,2
8092542,7/5,0025,Sat,NINTEENTH ST,GALES ST,NE,At Intersect,-77.081958,38.840373,Right Angle,0,1,2
8092545,7/5,0100,Sat,BRENTWOOD RD,NINTH ST,NE,Within 100ft,-76.99412,38.916881,Rear End,0,1,2
8093279,7/6,1155,Sun,THIRTEENTH ST,Q ST,NW,At Intersect,-77.029618,38.911133,Right Angle,0,1,2
8093402,7/6,1707,Sun,FARRAGUT ST,THIRD ST,NW,Within 100ft,-77.015828,38.951122,Right Angle,0,1,2
8094196,7/8,0737,Tue,R ST,TWENTIETH ST,NW,N/A,-77.04487,38.912603,Other,1,1,2
8094500,7/8,1725,Tue,H ST,BENNING RD,NE,At Intersect,-76.983359,38.900151,Right Angle,0,1,1
8094806,7/9,0700,Wed,THIRD ST,P ST,SW,Not at Inter,-77.015177,38.87203,Left Turn Hit Ped.,0,1,1
8095058,7/9,1713,Wed,FOURTEENTH ST,PERRY PL,NW,Within 100ft,-77.032727,38.936251,Side Swiped,0,0,2
8095098,7/6,1815,Sun,MICHIGAN AVE,FIRST ST,NW,Within 100ft,-77.012139,38.926283,Rear End,0,1,1
8095429,7/10,0830,Thu,THIRD ST,NEW YORK AVE,NW,Within 100ft,-77.015217,38.905212,Side Swiped,0,0,1
8095453,7/10,0815,Thu,H ST,FOURTEENTH ST,NW,Not at Inter,-77.031961,38.900204,Right Angle,0,1,2
8095583,7/10,1510,Thu,EAST CAPITOL ST,BENNING RD,BN,At Intersect,-76.9376,38.889881,Right Angle,0,1,1
8095624,7/10,1620,Thu,BLAIR RD,GERANIUM ST,NW,Not at Inter,-77.022338,38.979384,Side Swiped,0,0,1
8096390,7/11,2045,Fri,SHIPLEY TERR,SAVANNAH ST,SE,Not at Inter,-76.975831,38.846624,Right Angle,0,1,1
8097186,7/13,1030,Sun,M ST,THIRTY FIRST ST,NW,Within 100ft,-77.06118,38.90519,Parked Vehicle,0,1,3
8097264,7/13,1445,Sun,EIGHTH ST,S ST,NW,Within 100ft,-77.081958,38.840373,Side Swiped,0,1,3
8097745,7/14,1500,Mon,THIRTEENTH ST,I ST,NW,At Intersect,-77.081958,38.840373,Right Turn Hit Veh.,0,1,1
8097909,7/14,1913,Mon,CONNECTICUT AVE,CALVERT ST,NW,Within 100ft,-77.051517,38.923542,Parked Vehicle,0,1,2
8098380,7/15,1721,Tue,SOUTH DAKOTA AVE,THIRTY THIRD ST,NE,Within 100ft,-76.96057,38.922023,Other,0,1,2
8098408,7/15,1750,Tue,CONNECTICUT AVE,SEDGWICK ST,NW,Within 100ft,-77.060697,38.939342,Rear End,0,0,4
8099241,7/17,1000,Thu,THIRTEENTH ST,L ST,NW,Within 100ft,-77.029627,38.903742,Side Swiped,0,1,1
8099804,7/18,0850,Fri,SEVENTEENTH ST,G ST,NW,Within 100ft,-77.039449,38.898322,Other,0,1,1
8099838,7/18,1000,Fri,EIGHTH ST,H ST,NW,Within 100ft,-77.081958,38.840373,Left Turn Hit Ped.,0,1,1
8099865,7/18,1149,Fri,ALABAMA AVE,HILLSIDE RD,SE,At Intersect,-76.937131,38.876494,Right Angle,0,1,2
8100070,7/18,0150,Fri,H ST,FIFTEENTH ST,NW,Not at Inter,-77.033639,38.900213,Side Swiped,0,1,1
8100487,7/19,0955,Sat,SIXTEENTH ST,SPRING PL,NW,Not at Inter,-77.036438,38.936791,Other,0,0,1
8101035,7/20,1322,Sun,NEW HAMPSHIRE AVE,RIGGS PL,NW,At Intersect,-77.039959,38.913361,Side Swiped,0,1,1
8101093,7/20,1605,Sun,FOURTEENTH ST,I ST,NW,Within 100ft,-77.081958,38.840373,Other,0,1,1
8101967,7/1,0640,Tue,WISCONSIN AVE,VAN NESS ST,NW,At Intersect,-77.077029,38.943173,Rear End,0,1,1
8101977,7/22,1000,Tue,S CAPITOL ST,I ST,BN,Not at Inter,-77.00911,38.879302,Rear End,0,1,2
8102363,7/22,2308,Tue,CONSTITUTION AVE,ELEVENTH ST,NE,Not at Inter,-76.99152,38.892002,Left Turn Hit Veh.,0,1,1
8102838,7/23,2037,Wed,S CAPITOL ST,MARTIN LUTHER KING AVE,BN,At Intersect,-77.008379,38.833654,Right Angle,0,1,1
8102887,7/23,2228,Wed,SIXTEENTH ST,IRVING ST,NW,At Intersect,-77.036478,38.928692,Right Angle,0,1,1
8104046,7/25,2120,Fri,MARTIN LUTHER KING AVE,SUMNER RD,SE,Within 100ft,-76.995201,38.859312,Side Swiped,0,0,2
8104233,7/26,0700,Sat,NORTH CAPITOL ST,RHODE ISLAND AVE,BN,At Intersect,-77.009177,38.916713,Non-Collision Accident,0,1,1
8104487,7/26,1930,Sat,R ST,MINNESOTA AVE,SE,At Intersect,-76.978908,38.869391,Left Turn Hit Ped.,0,1,1
8105193,7/28,0535,Mon,NINTH ST,RHODE ISLAND AVE,NW,At Intersect,-77.023968,38.911554,Right Angle,0,1,2
8106013,7/29,1530,Tue,EIGHTH ST,KENNEDY ST,NW,N/A,-77.024021,38.956321,Right Turn Hit Veh.,0,0,2
8106101,7/29,1755,Tue,INDEPENDENCE AVE,S CAPITOL ST,BN,Within 100ft,-77.008999,38.887583,Side Swiped,0,1,2
8106127,7/29,1925,Tue,EASTERN AVE,,NE,Within 100ft,,,WTON ST,0,1,2
8106708,7/30,1845,Wed,P ST,FOURTEENTH ST,NW,Within 100ft,-77.031948,38.909663,Side Swiped,0,1,2
8107274,7/31,1745,Thu,CLEVELAND AVE,CATHEDRAL AVE,NW,At Intersect,-77.065249,38.929033,Left Turn Hit Veh.,0,1,2
8107806,8/1,1514,Fri,NEW HAMPSHIRE AVE,GEORGIA AVE,NW,Within 100ft,-77.0243,38.936402,Straight Hit Ped.,0,2,1
8107810,8/1,1635,Fri,THIRTEENTH ST,PARK RD,NW,At Intersect,-77.081958,38.840373,Right Angle,0,1,2
8108340,8/2,1140,Sat,CONNECTICUT AVE,FESSENDEN ST,NW,At Intersect,-77.069629,38.954691,Other,0,1,1
8108550,8/2,2040,Sat,FOURTEENTH ST,PERRY PL,NW,At Intersect,-77.032727,38.936251,Left Turn Hit Veh.,0,1,2
8109605,8/4,2001,Mon,SEVENTH ST,RITTENHOUSE ST,NW,Within 100ft,-77.022431,38.964934,Right Angle,0,0,1
8110157,8/5,1900,Tue,PINEY BRANCH RD,WHITTIER PL,NW,At Intersect,-77.024331,38.97143,Left Turn Hit Ped.,0,1,1
8111045,8/7,0830,Thu,GEORGIA AVE,V ST,NW,At Intersect,-77.021899,38.917762,Right Turn Hit Veh.,0,1,2
8111263,8/7,1715,Thu,FOURTEENTH ST,L ST,NW,At Intersect,-77.03197,38.903751,Right Turn Hit Ped.,0,0,1
8111714,8/7,0925,Thu,H ST,VERMONT AVE,NW,Within 100ft,-77.035109,38.900204,Side Swiped,0,1,2
8112008,8/9,0112,Sat,FLORIDA AVE,R ST,NW,At Intersect,-77.047549,38.912612,Right Angle,0,1,1
8112217,8/9,1345,Sat,SIXTEENTH ST,EUCLID ST,NW,At Intersect,-77.036487,38.923254,Right Angle,0,1,2
8112589,8/10,0250,Sun,SEVENTEENTH ST,COLUMBIA RD,NW,At Intersect,-77.039148,38.924954,Side Swiped,0,0,2
8113082,8/11,1140,Mon,MASSACHUSETTS AVE,EIGHTEENTH ST,NW,Not at Inter,-77.041677,38.909034,Other,0,1,1
